

Імітовставка : 18
_________________________________________________________________ 
|      |      |	     |	    |	   |	  |      |        |      | 
|   p  |   q  |   r  |   c  |  g₁  |  g₂  |   x  |   Eₓ   |  aₓ  |
|  19  |  23  |  9   |  44  |  2   |  3   |  25  |  324   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  34  |  324   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  43  |  324   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  3   |  324   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  12  |  324   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  21  |  324   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  30  |  324   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  39  |  324   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  48  |  324   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  8   |  324   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  17  |  324   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  26  |  324   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  35  |  324   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  44  |  324   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  4   |  324   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  13  |  324   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  22  |  324   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  31  |  324   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  40  |  324   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  49  |  324   |  8   |
|______|______|______|______|______|______|______|________|______|

Імітовставка : 303
_________________________________________________________________ 
|      |      |	     |	    |	   |	  |      |        |      | 
|   p  |   q  |   r  |   c  |  g₁  |  g₂  |   x  |   Eₓ   |  aₓ  |
|______|______|______|______|______|______|______|________|______| 
|  19  |  23  |  9   |  44  |  2   |  3   |  1   |  303   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  10  |  303   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  19  |  303   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  28  |  303   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  37  |  303   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  46  |  303   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  6   |  303   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  15  |  303   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  24  |  303   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  33  |  303   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  42  |  303   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  2   |  303   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  11  |  303   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  20  |  303   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  29  |  303   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  38  |  303   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  47  |  303   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  7   |  303   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  16  |  303   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  25  |  303   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  34  |  303   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  43  |  303   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  3   |  303   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  12  |  303   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  21  |  303   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  30  |  303   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  39  |  303   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  48  |  303   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  8   |  303   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  17  |  303   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  26  |  303   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  35  |  303   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  44  |  303   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  4   |  303   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  13  |  303   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  22  |  303   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  31  |  303   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  40  |  303   |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  49  |  303   |  8   |
|______|______|______|______|______|______|______|________|______|

Імітовставка : 37
_________________________________________________________________ 
|      |      |	     |	    |	   |	  |      |        |      | 
|   p  |   q  |   r  |   c  |  g₁  |  g₂  |   x  |   Eₓ   |  aₓ  |
|______|______|______|______|______|______|______|________|______| 
|  19  |  23  |  9   |  44  |  2   |  3   |  1   |  37    |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  10  |  37    |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  19  |  37    |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  28  |  37    |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  37  |  37    |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  46  |  37    |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  6   |  37    |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  15  |  37    |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  24  |  37    |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  33  |  37    |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  42  |  37    |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  2   |  37    |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  11  |  37    |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  20  |  37    |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  29  |  37    |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  38  |  37    |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  47  |  37    |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  7   |  37    |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  16  |  37    |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  25  |  37    |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  34  |  37    |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  43  |  37    |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  3   |  37    |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  12  |  37    |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  21  |  37    |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  30  |  37    |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  39  |  37    |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  48  |  37    |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  8   |  37    |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  17  |  37    |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  26  |  37    |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  35  |  37    |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  44  |  37    |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  4   |  37    |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  13  |  37    |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  22  |  37    |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  31  |  37    |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  40  |  37    |  8   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  49  |  37    |  8   |
|______|______|______|______|______|______|______|________|______|

Імітовставка : 265
_________________________________________________________________ 
|      |      |	     |	    |	   |	  |      |        |      | 
|   p  |   q  |   r  |   c  |  g₁  |  g₂  |   x  |   Eₓ   |  aₓ  |
|______|______|______|______|______|______|______|________|______| 
|  19  |  23  |  9   |  44  |  2   |  3   |  1   |  265   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  10  |  265   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  19  |  265   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  28  |  265   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  37  |  265   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  46  |  265   |  2   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  6   |  265   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  15  |  265   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  24  |  265   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  33  |  265   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  42  |  265   |  3   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  2   |  265   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  11  |  265   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  20  |  265   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  29  |  265   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  38  |  265   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  47  |  265   |  4   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  7   |  265   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  16  |  265   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  25  |  265   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  34  |  265   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  43  |  265   |  5   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  3   |  265   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  12  |  265   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  21  |  265   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  30  |  265   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  39  |  265   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  48  |  265   |  6   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  8   |  265   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  17  |  265   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  26  |  265   |  7   |
|______|______|______|______|______|______|______|________|______|
|  19  |  23  |  9   |  44  |  2   |  3   |  35  |  265   |  7   |
|______|______|______|______|______|______|______|________|______|
